Miseq_run,sample,Hash,nReads
3,TW_201706A.2,9c1b08211a76599faa4a6763b8c564f85d586b36,238
7,TW_201803C.3,2d532a421852a0377dbc758ad6085672635fbccf,21
4,CP_201709A.3,3c8024c663dbf0f8d9db22efba4a702a9502c059,78
2,PO_201708A.2,b3b7552ad4cb087f2533f45f05c840503002203e,481
6,CP_201706C.2,57f73589edb2c229bce32944aa078aefe794b6d3,15
6,LK_201706A.2,9c679a0edb590892a85e8b42b527cf2c3180845b,7
2,TR_201707C.2,a55f760aa6a6ee0f925c0e7341fed52678435c7a,341
7,TW_201807C.1,4db7fc5cafa31f3cd393e04977faead7e2eec40e,93
2,SA_201707B.3,6667a9090bbbf900fc104f144a3f52c731a6e20a,2
6,FH_201708A.2,bc6b1aeae602820e9af67763214c3b38c6d34f7c,9
4,FH_201711B.2,8f72f3fb92ca31778b7a979cba9c75fcfd4117bc,10
8,LK_201803C.2,35c0a1f9b9b7f572bd062ad9aa8dce8e038f2e3b,20
4,CP_201709C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1717
5,SA_201711A.1,b5191c5fa89b7d27bb564cc2331ab1d7dce9517d,59
8,FH_201801C.1,2ce0dfa746258a596f07fd633ab35c94bde62786,33
6,TW_201711C.3,40aaf66335bed8305505f09ea3eeb19291556c22,3
5,TR_201709B.2,f480326f0c6c82489d3b525d63ed3f6d1313807f,3903
3,TW_201706B.2,a71d8bf178d9aed75d35efd74b4e8913a4b8fb0b,8
7,SA_201805A.3,3cc9f319d518ef7fff0648d1eea86d64003f7830,291
6,LK_201708B.1,d4912fca8a756d97baa6cea58c696ff660a942f9,19
3,TR_201706A.2,baa7674925960be46ac2381a8d9d02cf788a1f0e,4678
7,TW_201807C.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,96
5,TW_201711C.1,ce3f1212b15beb12edea489fe54bc71f88d14404,1302
8,CP_201803B.1,e294b257e9eaf219586d0deec990b0d66720bb9b,31
2,PO_201708B.2,f9e66dbafce2aeb72fd925065eb059a01a1f3a5b,18
7,TR_201803C.3,00616a421c92928530cd4f6653722e00616d21e7,228
1,PO_201703A.1,fff5930c8210b4ccbcff0c08c775eaa50179fcf1,60
2,TW_201707C.3,e27a6eb0db9d36d3eb14e4be090e58f11ff055d4,358
1,LL_201703A.1,47262502d2eb5212964075d43852adcb0192449f,18
8,CP_201803B.1,0c0c6cf91154d722fbbdd5496519acd13c0efb07,50
8,LK_201801B.1,a9b764daad3b864b2f654442c2fa27fb22a0d5dc,513
3,TR_201706B.3,b3b7552ad4cb087f2533f45f05c840503002203e,7552
7,SA_201801A.1,c770016f14d297194d21859a099a36519b97635a,728
7,TR_201801C.2,0cc61f9369878388abdc7599e4b6d9ce896e221c,30
8,LK_201807A.3,991e73bf2ed33139274f4ff5ca6b79d45ae17845,52
3,LL_201705A.1,40aaf66335bed8305505f09ea3eeb19291556c22,39
8,LK_201803B.1,3aee4b429c01889e05c2445bcb9649cb78a4c5d0,169
7,TR_201803B.3,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,7790
8,FH_201805A.2,ce7a39cabc8fa6136cfc5af5c815fc5293218520,404
7,PO_201801A.3,63168f01c9901536706a2940424991fc9e53cd93,148
2,LL_201708B.3,1224da688c3d6f0161bb02af5104f978c7e6348c,35
2,TR_201708A.2,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,31
5,LK_201708C.1,65be932ba79946306a24076cf0e15d584f443e15,5
6,LK_201706A.3,3ffad8a40098d35b764ada54bf0b0677822eda90,38
4,FH_201710C.3,a31d4e16bf8a39f654272a1186dba2dda26ab921,11
2,TR_201707C.2,a153519fc10da780899125ac43cc2fe8d51b04d2,31
1,PO_201703A.1,a31d4e16bf8a39f654272a1186dba2dda26ab921,33
2,SA_201708A.1,0d69e93482c776c5619300f4d157be03c4c4051f,7
3,PO_201706C.3,16ce66aee20aa6ef7da942626c554ca1c8e1a977,64
7,SA_201805C.1,bd2e7dd7abe637906d0b8924b9d0e88914b6f75e,876
8,FH_201803A.3,2d2c1e5a8ec3d121d6f2d76b927eeccf5a009a67,40
7,TW_201803A.1,20801ffffee930e1a20165ddd8f5a1797de24c3a,12
8,LK_201807A.2,e200847890dd0e772e0018f8a7da4bb2beee7bba,26
3,LL_201706B.2,c11574007b488114dee6f5f7f3ea086d92e4a0fd,37
7,SA_201805A.1,d1a226d11962d40eae2a48319602f19fceb0ea8a,59
6,LL_201709A.2,ea5d4731b60baeec6fb097844ee87a92f197afba,400
7,TR_201803C.2,1c22ea8f147aef723fdd44b69e0ec480603a3073,16
5,PO_201709C.1,58f62c44424a119a1d0f5b707d97c27eb50427a0,6
7,LL_201807A.1,dfd790f9b862e6415cbc236cc53b855a976f1714,85
7,TR_201807A.1,79b61073c3c31d68e0d0c3c34e1aed157e19fd8f,86
3,TR_201706C.1,3f4e6b388d3ccb17760c90af04d06c65d1e9ae4b,2546
6,CP_201708C.2,a885f83ebd3c7d9580baa97023aeae2f6fcc7b84,17
6,FH_201708C.3,7d7b641c6c396bf8a3f5b962b2d09f4e06b1893a,114
6,PO_201709B.3,78c13365e61ef4d1a875bda1d6ee63a9788ac2a8,18
7,TR_201803A.3,d30be4a635410b831c6a2ae3cbc25edb302bd741,7
6,TR_201703A.1,83334fa70e3fa4e07973c5ed12903166a1da716f,86
3,PO_201705B.3,3e397079f8596a3ea555de69becf96955f64a96c,40
4,CP_201711A.1,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,18
5,CP_201708B.2,ef58fe9819f05f8ed8d0d5eefa403637f33fb10c,346
1,LL_201703E.2,52ac6f8082f0cfa8b07863f388b5c15ef1ccb145,457
3,LL_201706A.1,db2f8acb87d68c2d13679c06cdbee7bf1463b0a6,35
2,TW_201707C.2,7a57c9dbd7b24dce9db21f770aa8a31dab53051b,3321
3,TR_201706B.1,b79df2165f87b030de01f3f485ad53e5393f2b00,425
1,PO_201703A.1,135564e9c33f7abcb19bbdbfc571af0ea2c77f82,68
3,SA_201705A.2,ecbcc3bd709776326a720729ad74c020c160aa3a,4
3,PO_201705A.1,1b20f2d07ec05c5fdd7099b26e5d2fc0b1c1e051,102
4,LK_201711A.3,0ad584e209f37179034f374151da3d5787299e24,5
8,FH_201801A.1,a6fb9def3c2ae1a119584f915b105928ded3a067,1459
8,LK_201801B.1,f8cc939e969331c93d31ef139a62816b20d1e395,270
4,CP_201710A.3,eaae1f1cb6f3efa59e1321422cc5d1b54f8d1ed6,25
2,LL_201708C.3,3716ec47a8a97109791958586e9248bd6dbf10d2,3778
5,LL_201709C.1,fff5930c8210b4ccbcff0c08c775eaa50179fcf1,7
1,PO_201703D.1,119e133b51309853bd67c4e9f6eac140a6903ab1,190
7,PO_201801C.1,635914bea8c10db6328aa08e7072608955608763,5
6,LK_201706A.3,d74d96adb60830d569c2812845a3a72e30efb412,15
2,TR_201708B.3,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,8
6,FH_201706C.3,34cdf55b1b94725a122f2926508a29ed60aea543,26
8,CP_201805C.3,7b38367c269d576ddc878ac1c307059b4a28eb29,44
7,TW_201803C.1,6b19242c387a6dfdb51c0077193aeead0f30d6d4,167
3,LL_201705A.2,15cddc075c92217ef93bc66bdc48f9244414e899,7
5,LL_201709A.3,1e51070771b4d6208e8eb6d7529657e1ddc101aa,302
6,CP_201708A.2,a4c55e59b5e506a97053146f42fb9ccd46b878d4,827
7,TW_201807A.1,5ae814f9ecc43cc4e84a6a87c76fac77b3ca4812,3
7,LL_201710B.3,3dd6ea85f28aff6a71b868e10235ca60e2a0dda0,271
8,FH_201805C.3,ce3f1212b15beb12edea489fe54bc71f88d14404,21
8,FH_201803A.3,3ce2c50b73f45134a47b2ada58f3641e2c0762f4,196
2,SA_201707A.1,96ddb4a301930e1c051919b441ea809bb85dfc5f,7
5,SA_201711C.1,cf6179838f409a89cea35b770fe60c3d7a28bc4e,7
4,LK_201710B.3,f6b896d380dfc9c49f3c6dd6b362268cb36b99ae,7
4,FH_201709C.3,d3f645d099a7147be9e4f8269b25b28c5f45a2f9,24
1,PO_201703E.2,248f83207137950324efa63cfa3f4ec93cbdf537,266
4,LK_201710C.3,cc31829956f99898e6346ea28c395954ce5c56a9,34
3,PO_201706B.3,9d7d00cafd683aba8b180cef2841b6d13879d622,5
7,SA_201807C.2,00616a421c92928530cd4f6653722e00616d21e7,368
3,PO_201706A.2,d1ab510bdc2f54bdcb5476ca04d92fc4bdbbd21c,25
3,SA_201705A.1,d780125a74a2dff77d702279c705d3515c54dd4f,29
2,TR_201708B.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,12739
8,CP_201803B.1,c770016f14d297194d21859a099a36519b97635a,469
1,TW_201703B.2,8b74ea17f3ecb6eac5452828eaf739a4de714456,13
4,CP_201710C.2,47c7ddbe04be4633c912c4f90d3c34136e0bb992,30
3,LL_201706B.3,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,498
4,CP_201711B.2,6f98e637735b187cd156c79b8f022a0bc63d5fc5,55
7,LL_201710B.2,7a77eb9e68e5e385bd22b297d41a415958b53776,35
1,PO_201703A.1,b34e4b43823872625fc449249072d6400f15928e,9
3,SA_201705B.2,06c382facc93cfae960231f361f1b6eff3569d14,21
2,SA_201708B.1,7e7e3c444e485b1ef8a2ba9be584a5691c6ef8e9,177
5,LK_201707A.1,45450ae32e7241c4f9ff1d77a183517eabc1c8dc,188
2,TW_201708A.2,80cb3ab197b6527771c46906f322e3980f7de15f,8
6,LK_201706A.3,888254ed2050a200299416d502ab0a2e6687f501,47
2,TW_201707A.2,b57949f2759ef72fe986ab28e641f624ddef6661,32
7,SA_201805B.1,f48b3e3759c07361215e643dd762e0e9e17b0234,45
3,PO_201706C.1,abad6acfb80658366a8188f12c822af531376f90,17
5,TR_201711A.2,b74cf1c4e3e67e8b8c797efcc56abb5a57164d3d,6
8,FH_201805B.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,5655
3,SA_201706B.3,efc62aed566386f7f35a10f28a91a06e7d13db71,3
7,TR_201805B.2,1a2c5161a3c1eec074ab839fcef6ddc1baf66a39,2
4,FH_201711C.2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,6
2,TR_201707B.2,dcf613c822a06f08ba8587c1683b16bee05cc402,163
4,FH_201710C.2,084a6c2a5f62dff21d00f4901cc784880cea309b,7
6,TW_201709A.2,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,442
1,TW_201703A.1,c7428f388f641f1550656864e3cc17cc7a1c93bb,425
5,CP_201707A.2,22feb3393b9c4a67c595321a64c2830339274423,7
4,FH_201710B.2,a4289b6baaabb9e61beae114c433c65eceac82c0,53
5,PO_201711C.1,6d63c9ed1940f0b14e328753c73d19be49dbc07a,307
4,LK_201711C.3,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,100
7,PO_201803B.3,913bd86c3638ee2b616020e99a80420b229b822a,28
7,LL_201803C.1,15cddc075c92217ef93bc66bdc48f9244414e899,3
2,TR_201708A.3,64b35b885730ea3baf7caf8eab9d7d759dee50c7,33
2,TW_201708C.1,b4043cc1db814323b9e2b1483375758ce4d1dc70,6
8,CP_201805B.2,ba1990f8aced79b789cf27ddce3192e493c3fd06,55
3,TW_201705B.3,97f36d14a9e4f7759ee7c6212aee8f6855de0dfb,14
6,CP_201706B.1,2430503c92e1b48bfa7a90cfcb9da08702c6ee6d,9
4,FH_201710A.1,4dc52fdc04ae6b5ca0069b00c0ed9856e4cc23c0,16
4,CP_201711A.1,736a72edd82d2fbbaf5802ee5f6025591a53d4d7,39
8,FH_201805B.1,40aaf66335bed8305505f09ea3eeb19291556c22,10174
6,FH_201708C.3,e99d1668c1d0134c149b205d148ef407abb3e995,2584
4,LK_201710C.3,842c5c414c07c88333cd4302106066382901d7d0,81
4,CP_201711B.3,f8acf976c9439fb56f10ccf667889f6aacff9f78,9
5,SA_201703B.1,47262502d2eb5212964075d43852adcb0192449f,3
2,SA_201708C.3,a5ba9beab41879aaf8584a40a866ee6a563460e5,20
2,TW_201708A.3,50a72a6b027720e01793d26fd8ce8211f2b100ee,68
7,TW_201801C.3,e294b257e9eaf219586d0deec990b0d66720bb9b,1080
7,PO_201805C.3,dfd485908c0d0eb49412762a8c0312de3f787c44,72
6,SA_201709A.3,5a5570e00988d6a1aa5290272d4832fb341f0d9a,3
7,LL_201807A.3,29a25f59c9ab313dba122a19685cb555355f2415,489
6,TW_201711B.3,5b042db442c1c386fea8314208c9f75bec2c6790,54
5,LK_201707A.2,b3b7552ad4cb087f2533f45f05c840503002203e,18
3,TW_201706A.1,10d104a255851888626f9885b0f9599429e5145e,30
6,PO_201711A.3,ce7a39cabc8fa6136cfc5af5c815fc5293218520,52
6,CP_201706B.1,416cd3c509c24460bbaba8f96bc67c672de2bc08,34
2,TW_201708B.3,270284a84404ee0aac07e4fce9197d27beb6a236,98
6,FH_201707C.1,a3ea01ed1979e438bfb2b8e7970d9e60d7808d60,6
2,SA_201708A.2,af55f83e8bc1dae6fd7e3d9c3ce94c1930c87b98,274
5,SA_201709C.2,5a875fe22da0397c88d64a330e977f8c64d6ab98,6
3,LL_201705A.2,b3b7552ad4cb087f2533f45f05c840503002203e,3164
3,LL_201706C.3,06c382facc93cfae960231f361f1b6eff3569d14,21
7,LL_201803C.1,13cd524e85db7efe70579d3532a94bd20aab1307,762
5,TW_201711B.2,3d3c4c498146b4d1c110d2ca0a78dd2f851304f7,29
3,PO_201706C.1,fe811f29ee8a6665c760ab0d98f557832770dfdd,150
2,SA_201708B.2,338b2e0e9dfa12d4cb0aacc5f3c69c00264b63c4,62
6,LK_201706A.3,9c679a0edb590892a85e8b42b527cf2c3180845b,11
8,CP_201803B.2,b156b47d5bc1ae438fac53034ad02fa340c07af7,126
7,SA_201807C.3,6e40c3f03b96a58ecb00055de8fe474733146ac7,1179
8,LK_201805A.2,9c232dddc3bd3fba6ff80b788e0a8e485d284802,25
4,LK_201711C.1,cd823062705b536d7165640f11e671b500e758e5,31
1,PO_201703B.3,95aab20e21152d9a6946280c8575475460e63d04,5
4,FH_201710A.2,e6d54b5769c871de0324a5036c61f08f6ec4ae54,287
4,LK_201711A.3,fc6da59f14ed9fb7c40da39ea9e462ae630cf8af,51
6,FH_201708A.2,b0df7ca7364a49d20b2f01ac908edd3bce22829b,252
6,LK_201708B.1,0faf5e3a8dba99c6dcffdf65ef4825443f03ccea,85
3,TR_201705A.3,b5426ca834795706d34be1676f787537b7d389f9,92
4,FH_201711B.3,34cdf55b1b94725a122f2926508a29ed60aea543,24
7,TW_201807C.3,8cb1fe61fcce2f30782698988bae890106bde2c7,53
7,TW_201803A.1,4f5b0ae3b1c48af0d385ed0c3cccba1ad908b561,177
4,FH_201710C.1,b454dcdf90e355af1b73574270a0413e004c612d,94
3,LL_201706C.1,b7fee932ea898ed01720e762fdf445a222ca171e,262
1,LL_201703A.1,a21893511785fd0c4fea7e987cee60255a88951e,10
2,SA_201708C.3,f42310d57ce13f633f4b581d9aae47f174e9d124,7
4,FH_201711C.2,3feebdc7e9e6f6d249ba7c7af46abaa0f8956b4f,16
1,PO_201703C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,50843
8,CP_201807C.1,36a62c766befb37d7b3aba4f083b7bfea68a54a4,7
8,LK_201801A.2,35c0a1f9b9b7f572bd062ad9aa8dce8e038f2e3b,29
8,CP_201803B.3,25043c29921a90add9da838dc500afbed6d5e855,8
3,PO_201706A.1,e263188bb84cdf6aff01cef47004411126c77563,220
4,CP_201709C.3,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,963
6,LK_201707C.1,4dc52fdc04ae6b5ca0069b00c0ed9856e4cc23c0,8
4,LK_201710B.2,a885f83ebd3c7d9580baa97023aeae2f6fcc7b84,14
5,TW_201711B.1,f27f129ef4afbdffe67de7b4c3dc75ee29f2f0c8,570
2,PO_201708B.3,5ee1dd4f9d9a344609739d60b326646fd9bcb7f8,183
6,PO_201711A.1,bfe544b591fcf03d8050d69261dfcc59901e4646,3
6,FH_201707A.2,d136429b0ddc8ee66402a0da7f69b66237a58c05,17
4,FH_201709A.1,e294b257e9eaf219586d0deec990b0d66720bb9b,918
4,CP_201709C.1,67b2f44d90d95348a5dac8d855192046ace7bd0e,90
7,TW_201801C.2,3c49432fd565e4279cf4b706a8e33dffcdc9fcfe,63
7,SA_201801A.2,69574d05362ce02e1ba5067abec4a45cab1a34c8,146
3,SA_201706C.2,b3b7552ad4cb087f2533f45f05c840503002203e,1154
4,FH_201709B.3,913bd86c3638ee2b616020e99a80420b229b822a,26
7,LL_201805B.2,c770016f14d297194d21859a099a36519b97635a,278
7,LL_201805A.2,265856eacca62697440bde80d28a7d47903564e3,106
4,LK_201711B.1,7237bd9dda56dafaf30572f138dae69d125c24c6,2904
6,CP_201706A.2,9c1b08211a76599faa4a6763b8c564f85d586b36,4
2,LL_201708B.2,766bbeedf2bf202d73588765a7ad9c5e072e9eac,24
7,PO_201805B.3,e235e78777107c42c32a4e8475c1a06b005336a1,75
4,CP_201710B.2,67b2f44d90d95348a5dac8d855192046ace7bd0e,88
6,FH_201708A.2,ae1678ad639d52f23a8934af20bf2a61b44ecf7f,21
6,LK_201708B.2,f8acf976c9439fb56f10ccf667889f6aacff9f78,7
6,FH_201708C.3,48b345dbad575ca43b286f87fc25b9cc88b1c431,62
7,TR_201805B.3,90a3359fba11414d6fce62d1bc609825e9b9efd6,5
4,CP_201709C.3,895bdf890bac6cf3ef78535ca20c0cb63e2ed50a,7
3,TW_201705B.2,ae4984a45778ca27e6bf9851be384d8bb94368cb,785
1,PO_201703E.3,ad4dfaacc17a5aa11bdae849ad57595ef9877f44,145
7,TR_201801C.2,873908e952c383394940460d81669338ffe9c36b,11
5,CP_201707B.1,ed83c876fe70a93b33ed78adb4e9f1137173e387,13
3,TR_201705C.2,422d4fe71439b6a3fcf11eb88b4b6470aeccf522,36
7,TR_201807A.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2699
4,CP_201710B.2,e9a2047ebeaaab9326f7977cd4b27289da3670c5,20
5,SA_201711A.1,07231597a634e116d97451fa6d5e883c83201d53,8
7,TR_201807A.3,77d4683b89efd92a4db569b8bd759dc23bdf73e3,6
6,FH_201708B.3,93aea946659c4d36b1beb1225dfc6d8df252dce3,229
5,LK_201707A.1,13cd524e85db7efe70579d3532a94bd20aab1307,15
4,CP_201711A.3,f6d8419fb1bae74e6b47e71e101be681b3cad570,77
5,TR_201711C.2,9079206613f9ef68ece08992beeeb5eb856fa0ec,85
7,SA_201807A.2,2e2a5036d4639e87b933bcb133f5a44505d1f0db,21
7,TW_201803A.1,a31d4e16bf8a39f654272a1186dba2dda26ab921,3300
4,LK_201709B.2,7a449b2e9fa6a617b2d0467b004ffd5ea7591e0d,33
4,LK_201709B.2,b7eebc972a501f45dc75ca927257bb6f54df7023,27
3,TR_201706A.2,5208fe5f9adfb39bb9858c088c136f84e8e346bc,130
7,TW_201803C.2,97f36d14a9e4f7759ee7c6212aee8f6855de0dfb,16
6,PO_201709C.3,aea12897917586982782925dc7f1eab8fa6a1755,121
1,TW_201703F.3,8b2bbda6b6caf99f1a8207f9e235892d85bc10cc,2105
2,TR_201708B.2,f36af11b0f8ea765dced0f6110f79576efe5893e,16
5,LL_201709A.3,00c4eafe11bed92f48cb5aa74fe304b6c21235d3,13
1,PO_201703E.2,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,10
3,SA_201706A.1,6f6200e6c68660f86a55fda250db8cae6b63666c,35
8,CP_201805B.1,cf7b5f37d4e8e5f85b38f5d9afece8fad464bf82,89
7,TW_201803A.2,96cdb9be9f2156a4a9b4302d994e17bbdffbfe07,111
7,TW_201807C.1,ecd0c104bc20e5156f37544beeb7afebb92d5c45,94
8,LK_201803A.1,9dca1e09ef6d6feae2d61bd4a6ba5ba6b643e84e,5
3,TR_201706A.3,681db8fc0e0e02a2c767b281db0cdf03d451dec6,102
5,FH_201706A.2,e7c45372bf83e10da3f7a2be79fe8eedef222644,5
7,TR_201807A.1,584ed8f4b92ec531fa2300a158600f17590ddcde,43
7,LL_201805B.3,b40ee8c423e1ef1d5707efb892e4c15ab710b5ba,99
7,PO_201807B.3,55fb0a0e8d47489b35a6c23cc2b9768702f1a897,25
1,LL_201703F.1,a0a06ae521f5443dc1addd27a59dd47cdc0c6a61,7
5,LK_201707A.2,8a6fea7587ab910acb42afc382adb751bfcec35d,12
3,PO_201705C.1,a31d4e16bf8a39f654272a1186dba2dda26ab921,12
7,TW_201805C.3,df0af3b612213435ad09bcd28dddffd57a57bf89,97
8,CP_201807C.3,f8cc939e969331c93d31ef139a62816b20d1e395,208
2,SA_201708C.3,1609a4575da1e7f70557c208fe92f4f37e3a027d,64
7,LL_201803C.2,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,63
2,LL_201708C.3,f7be5c8fd3fb4c87a7c11322abd23ec1d37fddd2,3
4,CP_201710A.1,0cc61f9369878388abdc7599e4b6d9ce896e221c,14
5,LK_201707B.3,d4912fca8a756d97baa6cea58c696ff660a942f9,14
2,PO_201707A.2,682fc5616896593ec3f5728c85d74deb9ab1be8f,15
7,TR_201805A.2,e99d1668c1d0134c149b205d148ef407abb3e995,98
2,PO_201708A.3,d97fe3d5d7e7d8bdeb0bd4cbc75b8cf1cbd96b28,157
8,FH_201805B.1,43c8bbdf7c8303403a7b46b386fb5b46ba097805,27
8,LK_201807A.3,93aea946659c4d36b1beb1225dfc6d8df252dce3,174
7,PO_201805B.3,e386658ea8bba0fd17afdec6391f37e6393e6606,23
4,LK_201709C.1,51baf87eba756bc06ae11f3731e03df5e1b12fdf,52
4,FH_201711C.1,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,5
3,PO_201706C.1,0b51e9f451d7d480947b2d8f9fe008fc7b70b100,15
3,TW_201706A.2,e5810d08f2fd302ec2339deb2df812b91f254eac,19
2,SA_201708C.3,40854a33df3c8477f132f3b34d9ffb8e4d586f2e,4
7,TR_201805A.2,fb269152bd387c81efc3917e09c655d394fddf76,14
3,TR_201706A.2,0176d888a6053f2b3b29dbcd07163adb672e16d8,4938
2,PO_201708C.3,1c22ea8f147aef723fdd44b69e0ec480603a3073,16
7,SA_201801A.2,237b10c5a4e852622e815af2fe3f7263bd1d59cb,12
1,PO_201703A.3,8790d1dec74eaaad4222d42eb6e01b66061a877e,23
7,SA_201807C.3,f6d8419fb1bae74e6b47e71e101be681b3cad570,327
6,FH_201706B.1,8f04336b2978b5342b5cd8a74d6c0fd86703e0cd,6
3,SA_201706B.2,65be932ba79946306a24076cf0e15d584f443e15,17
7,TR_201801B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,13410
6,PO_201709A.2,ad505fae33afb30b008b05493274a86b90dfb19c,95
8,LK_201803B.3,714bf0b70a3cfd41f587074da4b9a348af7fc629,43
6,FH_201708A.3,bab5cb4f36bd50632ecffe21d1ef6a063c3711b7,269
2,PO_201708B.2,0b602149cf1612e4cf6c8d8f18eb18ad3b382f34,109
8,LK_201807C.3,dadb1849b43131794a9714a659ba9f78babb4f82,74
3,SA_201706C.1,4827ca24e375499744ac94d20287130d55a80aac,19
6,FH_201707B.1,dc69b01aa2ece6051110c27b43086dd8d9891fcd,513
7,TW_201805C.1,7aac7e0c9ed379585a661a15a8e0653a6a118af1,25
4,CP_201711B.2,87d36b743aa038ef851a63d5a6c337fadcdc8b8f,10
4,FH_201711A.2,64b81e9dec0da4bc1f584824bad979734f5782b6,56
8,FH_201805C.2,a318b5b4b76abc8a009bff4063cc65f94f68f7b6,649
7,TW_201803C.3,d2118c609533f7e2a1fcc48aac7714b59b6ced8b,18
3,TW_201705B.3,6da6b9756ee8c23e63db3e6a00a71c8f8d183875,797
2,LL_201707C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,1227
8,FH_201803C.1,57f73589edb2c229bce32944aa078aefe794b6d3,66
4,FH_201709B.1,694b472694570efad605ec631e157cbbb6192e6a,226
7,TR_201803B.2,6e40c3f03b96a58ecb00055de8fe474733146ac7,82
3,PO_201705A.2,8ed86d28b47d580151538ef7312aadff9e3c9c31,6
6,CP_201708B.1,761319ff3e1c140ceaa88a00d92a816f9b36c051,6
8,FH_201803B.3,f88e520eb2aa1ecc233ab3ed55e66e516219cb0d,40
8,CP_201807C.3,c1e6f5c1da25e8e902ae5d0230854414c48a69f9,7
3,TR_201705B.3,3f5da7279576312fbd4903ccf5641b3f3547ed13,19
7,SA_201801B.1,8a17c79fb1ddb2dac42e79d554c750133cfe1d6f,825
6,LK_201706C.1,8ecf466229da67203a9748e3fc9a9b9282a2a2ea,52
6,FH_201707C.1,6a6585052c1e8ab233e768cfd20cfe7b6adeadb0,6
7,LL_201805C.1,4f4d029d5364fb5e240f06116fef6dbf6b1a9546,1700
8,FH_201805A.2,f99daae0a239011190db359c7a132d19e8f8057e,31
7,TR_201803A.3,ab0e2f03ed5e106c8a74de2259c5b5b81a977731,7
5,FH_201707B.3,17585e5fc601ba25d02d211cce3435af5a395c4d,205
6,LL_201711B.2,61512ccbf7375b317126799d73e41165affa1610,130
2,PO_201707C.3,e27a6eb0db9d36d3eb14e4be090e58f11ff055d4,506
2,TR_201708C.1,3e248fd0cee6b597584b8cae690db35418161d5b,4035
5,FH_201708A.1,5595d03ddc0fe44e3f2ff144397fa110af605279,36
7,LL_201710C.1,64ea39f82f15850a00dcfe5064857ee9926c970d,67
7,SA_201807A.2,af1d96af006539140b920dccd2884d04b4eb83c4,138
7,LL_201803B.2,0cc61f9369878388abdc7599e4b6d9ce896e221c,8
3,TR_201706C.2,0c9204bb22707e55405fdd7c7c458d7a094aa2c4,63
2,TW_201707A.3,a5874f68db2c06438a807d2ceb889a1c0c3e0250,12
4,LK_201711C.1,89a320a774131a1e0fd52f7fa9fa7bacf8d82d13,2
5,TR_201711C.2,c845851daf582de7a588dac1c525e0b4ec91ee6c,437
7,TR_201803B.1,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,48
4,LK_201711B.3,62c8c2cd6fb10ed10d887c13b23d42be002bc4ff,136
3,SA_201705B.1,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,69
3,TR_201706A.1,ecbcc3bd709776326a720729ad74c020c160aa3a,3211
2,SA_201707B.2,270284a84404ee0aac07e4fce9197d27beb6a236,871
7,PO_201807B.2,fabf02ca9a8d42652f8af4e3dd9ed4769144e3ca,13
6,FH_201707C.1,5a875fe22da0397c88d64a330e977f8c64d6ab98,206
8,CP_201803B.1,697fbe5e6d2f6b4cf245da433e53d868cd1acfbc,326
7,PO_201801C.1,b3b7552ad4cb087f2533f45f05c840503002203e,36
2,SA_201707A.3,e27a6eb0db9d36d3eb14e4be090e58f11ff055d4,1100
6,LL_201711C.3,a41903f26061e0750bea8135a7a82b66df6afd0f,21
6,LK_201706C.1,a1545c0fa5517b6eb423e76ff2ceab5852809b6d,1908
7,TR_201805C.1,ea34eb13943fe77fd63f3c2487797ede41b143fa,834
5,TW_201709B.1,eb3d04dad53ed7faa7a928f0c151d64f6fdf1ddd,12
4,FH_201710A.3,f9a42d9c17ba5ebb2b0d17a84b3d730522311e3d,4
6,FH_201707B.2,60a49fe91188c7bedfad27b2c27a44ef023ca3c1,5
4,CP_201709A.3,2ccfe38a0a13cb63f74087276dbd1461b5433e3b,5
6,FH_201706C.2,e99d1668c1d0134c149b205d148ef407abb3e995,4096
3,TW_201706B.3,46f9cececcf3ecfcc4d67b28ae58afdeac24b064,16
6,FH_201708B.3,0896e38bf2e6e782cc69a73c9471ba82f4136bfd,23
2,TR_201707A.2,a0806a52e9bfe457c39848af06ac1b37bb883853,77
6,FH_201708C.3,38f2cfaa833d73cb73b740330b153cad970e7e7b,59
7,TW_201805C.3,3e967b2cb1139cdab2f062fe0005898007a2d247,52
